WKT,ID,NATURE,TOPONYME
"MULTIPOINT ((6.03292861986487 44.8542370613721))",PAIHYDRO0000002204319655,Cascade,
"MULTIPOINT ((5.80517145202461 44.7215597656803))",PAIHYDRO0000002204319694,Cascade,
"MULTIPOINT ((6.32866749001955 44.8721198787474))",PAIHYDRO0000002204321569,Cascade,
"MULTIPOINT ((6.1062291114494 44.8604608174849))",PAIHYDRO0000002204321581,Cascade,
"MULTIPOINT ((5.8083805072251 44.7736326085013))",PAIHYDRO0000002204321582,Cascade,
"MULTIPOINT ((6.32556481538736 44.8785929683982))",PAIHYDRO0000002204321583,Cascade,
"MULTIPOINT ((5.81687933646245 44.7819329514285))",PAIHYDRO0000002204321584,Cascade,
"MULTIPOINT ((5.81330770491595 44.7905875035232))",PAIHYDRO0000002204321585,Cascade,
"MULTIPOINT ((5.80490128322852 44.7196378649167))",PAIHYDRO0000002204321587,Cascade,
"MULTIPOINT ((5.80992986217176 44.7496444038661))",PAIHYDRO0000002204321588,Cascade,
"MULTIPOINT ((5.81920797112796 44.7696982687552))",PAIHYDRO0000002204321589,Cascade,
"MULTIPOINT ((5.79832838560992 44.7255571004507))",PAIHYDRO0000002204321590,Cascade,
"MULTIPOINT ((6.32836467662905 44.8715441205035))",PAIHYDRO0000002204321592,Cascade,
"MULTIPOINT ((5.79617258101869 44.7266502594451))",PAIHYDRO0000002204321593,Cascade,
"MULTIPOINT ((5.8144438178732 44.7821750069297))",PAIHYDRO0000002204321594,Cascade,
"MULTIPOINT ((6.05388521534092 44.8271177367515))",PAIHYDRO0000002204321596,Cascade,
"MULTIPOINT ((6.04936621174227 44.8691568402615))",PAIHYDRO0000002204321598,Cascade,
"MULTIPOINT ((5.81249325184974 44.7813146318054))",PAIHYDRO0000002204321599,Cascade,
"MULTIPOINT ((5.81853860682755 44.79789597153))",PAIHYDRO0000002204321600,Cascade,
"MULTIPOINT ((5.81068084783313 44.7885037301155))",PAIHYDRO0000002204321601,Cascade,
"MULTIPOINT ((5.79479784671459 44.7257372650417))",PAIHYDRO0000002204321602,Cascade,
"MULTIPOINT ((5.80132532868745 44.7187203481238))",PAIHYDRO0000002204321605,Cascade,
"MULTIPOINT ((6.32814529203721 44.8710929205581))",PAIHYDRO0000002204321606,Cascade,
"MULTIPOINT ((5.85557829361393 44.7859542665482))",PAIHYDRO0000002204321607,Cascade,
"MULTIPOINT ((6.3245634700009 44.8781210309296))",PAIHYDRO0000002204321608,Cascade,
"MULTIPOINT ((6.29275173302376 44.8912750953431))",PAIHYDRO0000002204321609,Cascade,
"MULTIPOINT ((6.1072966211405 44.8538614944526))",PAIHYDRO0000002204321610,Cascade,
"MULTIPOINT ((5.81450938557665 44.782044515125))",PAIHYDRO0000002204321611,Cascade,
