WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.71435399753509 45.1741076438815))",EQ_RESEA0000000337169164,Equipement de transport,Station de tramway,alliés
"MULTIPOINT ((5.70680796080889 45.2077498226498))",EQ_RESEA0000000337169158,Equipement de transport,Station de tramway,saint-martin le vinoux - hôtel de ville
"MULTIPOINT ((5.71687353559321 45.1988273786735))",EQ_RESEA0000000337169159,Equipement de transport,Station de tramway,casamaures village
"MULTIPOINT ((5.71689299864759 45.1956573549612))",EQ_RESEA0000000337169160,Equipement de transport,Station de tramway,esplanade centre
"MULTIPOINT ((5.71949646077311 45.189353967616))",EQ_RESEA0000000337169161,Equipement de transport,Station de tramway,alsace-lorraine
"MULTIPOINT ((5.71821915649446 45.185592977576))",EQ_RESEA0000000337169162,Equipement de transport,Station de tramway,condorcet
"MULTIPOINT ((5.71617371236022 45.1795172962935))",EQ_RESEA0000000337169163,Equipement de transport,Station de tramway,vallier-libération
"MULTIPOINT ((5.71265054442026 45.1690474271762))",EQ_RESEA0000000337169165,Equipement de transport,Station de tramway,louise michel
"MULTIPOINT ((5.70413069851215 45.2024522442958))",EQ_RESEA0000000337532692,Equipement de transport,Station de tramway,cea-cambridge
"MULTIPOINT ((5.69947151163894 45.2060359623338))",EQ_RESEA0000000337538843,Equipement de transport,Station de tramway,presqu'île
"MULTIPOINT ((5.66657280306758 45.2482493162015))",EQ_RESEA0000000352986846,Equipement de transport,Station de tramway,rafour
"MULTIPOINT ((5.67101161953392 45.2425042940727))",EQ_RESEA0000000352986847,Equipement de transport,Station de tramway,karben
"MULTIPOINT ((5.66170274552499 45.2548035544379))",EQ_RESEA0000000352986845,Equipement de transport,Station de tramway,palluel
"MULTIPOINT ((5.67278603165222 45.2400707564381))",EQ_RESEA0000000352986848,Equipement de transport,Station de tramway,les bonnais
"MULTIPOINT ((5.67592860082145 45.2354367551363))",EQ_RESEA0000000352986849,Equipement de transport,Station de tramway,la pinéa saint-robert
"MULTIPOINT ((5.68260535334324 45.2298664469375))",EQ_RESEA0000000352986850,Equipement de transport,Station de tramway,pont de vence
"MULTIPOINT ((5.68643648242361 45.2258696739803))",EQ_RESEA0000000352986851,Equipement de transport,Station de tramway,le muret
"MULTIPOINT ((5.68896879328201 45.2229860738873))",EQ_RESEA0000000352986852,Equipement de transport,Station de tramway,fiancey-prédieu
"MULTIPOINT ((5.69374800338163 45.217494955788))",EQ_RESEA0000000352986853,Equipement de transport,Station de tramway,néron
"MULTIPOINT ((5.6984705911942 45.2138533908069))",EQ_RESEA0000000352986854,Equipement de transport,Station de tramway,horloge
"MULTIPOINT ((5.60492940487049 44.827172617353))",EQ_RESEA0000000007459703,Equipement de transport,Arrêt voyageurs,gare de clelles-mens
"MULTIPOINT ((5.60492940487049 44.827172617353))",EQ_RESEA0000000007459703,Equipement de transport,Arrêt voyageurs,halte ferroviaire de clelles mens
"MULTIPOINT ((5.67882086459065 45.0454938325505))",EQ_RESEA0000000130240575,Equipement de transport,Péage,péage du crozet
"MULTIPOINT ((5.44959013757065 45.1491533805966))",EQ_RESEA0000002012660867,Equipement de transport,Carrefour,carrefour de l'évêque
"MULTIPOINT ((5.6729379575631 45.1717869230739))",EQ_RESEA0000000321100163,Equipement de transport,Parking,désert jean-jacques rousseau
"MULTIPOINT ((5.85257969314583 45.122728000151))",EQ_RESEA0000000007459376,Equipement de transport,Carrefour,les trois chemins
"MULTIPOINT ((5.54277482158365 45.1032299467844))",EQ_RESEA0000000007459451,Equipement de transport,Carrefour,les cinq chemins
"MULTIPOINT ((5.33064544770058 45.0833945480285))",EQ_RESEA0000000007459499,Equipement de transport,Carrefour,le beaugey
"MULTIPOINT ((5.49694048870724 45.0091015560103))",EQ_RESEA0000000007459632,Equipement de transport,Carrefour,fleur du roy
"MULTIPOINT ((5.55116216205572 44.8980457377457))",EQ_RESEA0000000359090427,Equipement de transport,Parking,parking de pierre blanche
"MULTIPOINT ((5.48047163163248 44.7927356489905))",EQ_RESEA0000000007459712,Equipement de transport,Carrefour,les quatre chemins de jasneuf
"MULTIPOINT ((5.54668894582573 45.1665873746522))",EQ_RESEA0000002009067739,Equipement de transport,Carrefour,les trois chemins
"MULTIPOINT ((5.63420363886789 45.2917132413979))",EQ_RESEA0000000130193351,Equipement de transport,Parking,parking des arcades
"MULTIPOINT ((5.84705827088547 45.2068421466517))",EQ_RESEA0000002003596460,Equipement de transport,Parking,p+r les arnauds
"MULTIPOINT ((5.90933495206488 45.2590052355933))",EQ_RESEA0000000130194125,Equipement de transport,Parking,place jean moulin
"MULTIPOINT ((5.66629548935865 45.2397663610291))",EQ_RESEA0000002007243547,Equipement de transport,Carrefour,carrefour san marino
"MULTIPOINT ((6.17376165200567 45.0726900516581))",EQ_RESEA0000000257347031,Equipement de transport,Parking,parking beyer
"MULTIPOINT ((5.83792987124735 45.1059840902768))",EQ_RESEA0000000007459444,Equipement de transport,Carrefour,le guâ
"MULTIPOINT ((5.90987812060679 45.1786422063724))",EQ_RESEA0000000007459271,Equipement de transport,Carrefour,les quatre chemins
"MULTIPOINT ((5.67150124947585 45.0513913272927))",EQ_RESEA0000000318970119,Equipement de transport,Parking,esplanade jean couturier
"MULTIPOINT ((5.90085556612032 45.2720348440174))",EQ_RESEA0000000130237302,Equipement de transport,Péage,péage de crolles
"MULTIPOINT ((5.91028453355038 45.2586948802211))",EQ_RESEA0000000130194232,Equipement de transport,Parking,place alfred fredet
"MULTIPOINT ((5.4345625578094 45.1304756363905))",EQ_RESEA0000000007459417,Equipement de transport,Carrefour,carrefour de patente
"MULTIPOINT ((6.16772041502152 45.0718942364213))",EQ_RESEA0000000321297554,Equipement de transport,Parking,parking sainte-anne
"MULTIPOINT ((5.94776104599939 44.8194786048602))",EQ_RESEA0000000130192932,Equipement de transport,Parking,parking
"MULTIPOINT ((5.69077217649299 45.1657810610753))",EQ_RESEA0000000121816381,Equipement de transport,Parking,parking relais le prisme
"MULTIPOINT ((5.72335329702955 45.1641941369019))",EQ_RESEA0000000130193373,Equipement de transport,Parking,parking des maquis de l'oisans
"MULTIPOINT ((5.55336438490021 45.0732304290377))",EQ_RESEA0000000130193519,Equipement de transport,Parking,fichetere
"MULTIPOINT ((5.77463837136321 45.0803157093338))",EQ_RESEA0000000130193557,Equipement de transport,Parking,chantefeuille
"MULTIPOINT ((5.63641145035582 45.2976668737062))",EQ_RESEA0000000130193710,Equipement de transport,Parking,place debelle
"MULTIPOINT ((5.55593909255022 45.0665572456517))",EQ_RESEA0000000130194123,Equipement de transport,Parking,parking des violettes
"MULTIPOINT ((5.90793952866146 45.2577638774228))",EQ_RESEA0000000130194142,Equipement de transport,Parking,parking fredet
"MULTIPOINT ((5.55370387435273 45.0705858209555))",EQ_RESEA0000000130194164,Equipement de transport,Parking,parking les bessonets
"MULTIPOINT ((5.74745584351696 45.186154690599))",EQ_RESEA0000000130194173,Equipement de transport,Parking,parking chabert
"MULTIPOINT ((6.01780629683371 45.1283965923821))",EQ_RESEA0000000130194176,Equipement de transport,Parking,parking de la traverse
"MULTIPOINT ((6.07012792891758 45.1277727451549))",EQ_RESEA0000000130194182,Equipement de transport,Parking,parking poutran
"MULTIPOINT ((6.02769390333751 45.1424149619644))",EQ_RESEA0000000130194178,Equipement de transport,Parking,parking de cotteyssard
"MULTIPOINT ((6.07530037840239 45.1320851694792))",EQ_RESEA0000000130194192,Equipement de transport,Parking,parking la pierre
"MULTIPOINT ((6.07015751586951 45.1282648242403))",EQ_RESEA0000000130194198,Equipement de transport,Parking,parking la pâques
"MULTIPOINT ((6.04142490694597 45.1331197820633))",EQ_RESEA0000000130194199,Equipement de transport,Parking,parking de la mairie
"MULTIPOINT ((5.55522917889234 45.0711643309615))",EQ_RESEA0000000130194200,Equipement de transport,Parking,parking la poussignière
"MULTIPOINT ((6.07244049593344 45.1302437962492))",EQ_RESEA0000000130194223,Equipement de transport,Parking,parking les sorbiers
"MULTIPOINT ((6.04079763284065 45.1287522679112))",EQ_RESEA0000000130194236,Equipement de transport,Parking,parking de plan barbier
"MULTIPOINT ((5.55486665417539 45.0703528605687))",EQ_RESEA0000000130194237,Equipement de transport,Parking,parking des laiches
"MULTIPOINT ((6.03068423283223 45.0526997552317))",EQ_RESEA0000000130194241,Equipement de transport,Parking,parking de l'eau d'olle
"MULTIPOINT ((6.02941123792937 45.0556709227644))",EQ_RESEA0000000130194242,Equipement de transport,Parking,parking sarenne
"MULTIPOINT ((6.04235763839408 45.1328555511709))",EQ_RESEA0000000130194224,Equipement de transport,Parking,parking des grands champs
"MULTIPOINT ((6.03046714169189 45.0547699724535))",EQ_RESEA0000000130194244,Equipement de transport,Parking,espace romanche
"MULTIPOINT ((5.86272233074823 45.2161969021049))",EQ_RESEA0000000130194299,Equipement de transport,Parking,place de la liberté
"MULTIPOINT ((5.92606399931235 45.2744747157234))",EQ_RESEA0000000130194320,Equipement de transport,Parking,place de la fontaine
"MULTIPOINT ((6.07319202884577 45.1301600075972))",EQ_RESEA0000000130194355,Equipement de transport,Parking,parking le souget
"MULTIPOINT ((6.07179760369401 45.1313311007918))",EQ_RESEA0000000130194356,Equipement de transport,Parking,parking les cheneviers
