WKT,ID,HAUTEUR
"MULTIPOINT ((5.82057478441233 45.222161817539))",PYLONE__0000000024797054,34.7
"MULTIPOINT ((6.02964064363839 45.2179058244667))",PYLONE__0000000024797488,33.5
"MULTIPOINT ((5.70692893804945 45.1365858890772))",PYLONE__0000000024797527,23
"MULTIPOINT ((5.91244675911907 45.2589097646686))",PYLONE__0000000024797530,20
"MULTIPOINT ((5.96708234278916 45.3009951094488))",PYLONE__0000000024797531,32.4
"MULTIPOINT ((5.76364754104838 45.1354586738203))",PYLONE__0000000024797565,41.2
"MULTIPOINT ((5.78618518356735 44.9357082137258))",PYLONE__0000000024797566,27.7
"MULTIPOINT ((5.76433026605093 45.0560807215162))",PYLONE__0000000024797571,45
"MULTIPOINT ((5.80844018606033 45.2090446294609))",PYLONE__0000000024797572,35.2
"MULTIPOINT ((5.97140474449472 45.3087098049663))",PYLONE__0000000024797574,38.4
"MULTIPOINT ((5.77032345321556 45.1545474995053))",PYLONE__0000000024797848,47.2
"MULTIPOINT ((5.82185733556573 45.2245053548166))",PYLONE__0000000024797954,35.2
"MULTIPOINT ((5.76877906099229 44.8554216710982))",PYLONE__0000000024797955,32.7
"MULTIPOINT ((5.74099451533891 44.8637959465603))",PYLONE__0000000024797957,26.7
"MULTIPOINT ((5.77947129913455 45.0631357486459))",PYLONE__0000000024797960,16.9
"MULTIPOINT ((5.79435744526882 45.0614478523136))",PYLONE__0000000024797961,33
"MULTIPOINT ((5.78090823972092 45.0640134402677))",PYLONE__0000000024797963,23
"MULTIPOINT ((6.02555821951535 45.4012030703751))",PYLONE__0000000024797969,57.5
"MULTIPOINT ((6.07147075261441 45.2845942094025))",PYLONE__0000000024798276,27
"MULTIPOINT ((5.69967949665423 45.1657915829376))",PYLONE__0000000024798494,30
"MULTIPOINT ((6.01917538450489 45.0834210465914))",PYLONE__0000000024798495,22.2
"MULTIPOINT ((6.04443597514099 45.0525615692644))",PYLONE__0000000024798496,16.2
"MULTIPOINT ((5.79106777947508 44.8486903497752))",PYLONE__0000000024798497,32.7
"MULTIPOINT ((5.88641921187939 45.2198091078322))",PYLONE__0000000024798499,28.2
"MULTIPOINT ((5.88890433599187 45.2345613504643))",PYLONE__0000000024798500,25.8
"MULTIPOINT ((5.81856073161668 45.2199475560778))",PYLONE__0000000024798501,29.8
"MULTIPOINT ((5.8050428289677 44.8444838669249))",PYLONE__0000000024798502,38.7
"MULTIPOINT ((5.81445226365794 44.8518221823995))",PYLONE__0000000024798503,34.6
"MULTIPOINT ((5.84754626942448 45.2409536540795))",PYLONE__0000000024798603,31.8
"MULTIPOINT ((5.71453573713504 44.8717441990417))",PYLONE__0000000024798607,32.7
"MULTIPOINT ((6.02408030319982 45.3989829777805))",PYLONE__0000000024798619,60
"MULTIPOINT ((5.66436682313895 45.2245684904667))",PYLONE__0000000024798626,22.9
"MULTIPOINT ((5.85737466031823 45.2001958543327))",PYLONE__0000000024798629,28.2
"MULTIPOINT ((6.04245930262615 45.1440720699794))",PYLONE__0000000024798676,26
"MULTIPOINT ((5.73322328590452 45.0867621873303))",PYLONE__0000000024798677,47.2
"MULTIPOINT ((5.67164536604974 45.0984071733597))",PYLONE__0000000024798681,41.2
"MULTIPOINT ((6.07482887058217 45.2806793576624))",PYLONE__0000000024798683,27
"MULTIPOINT ((5.99464689936693 45.2263691769288))",PYLONE__0000000024798827,33.5
"MULTIPOINT ((5.72714895419032 45.1013575118023))",PYLONE__0000000024798828,23
"MULTIPOINT ((5.94995348290058 45.2822753684438))",PYLONE__0000000024798829,43.5
"MULTIPOINT ((5.69077595467583 45.1068543312752))",PYLONE__0000000024798836,34.2
"MULTIPOINT ((5.65781752620333 45.12061642536))",PYLONE__0000000024798841,53.5
"MULTIPOINT ((5.87129121079774 44.8218588060044))",PYLONE__0000000024798842,33.1
"MULTIPOINT ((5.8441216881222 44.831398660407))",PYLONE__0000000024798891,32.7
"MULTIPOINT ((5.76061753687768 45.0898797950761))",PYLONE__0000000024798895,46.5
"MULTIPOINT ((5.54287336004685 45.0845347683248))",PYLONE__0000000024798929,17.9
"MULTIPOINT ((5.72891671286461 45.1237584376605))",PYLONE__0000000024798931,35.2
"MULTIPOINT ((5.76989900435171 44.919863844501))",PYLONE__0000000024798932,26
"MULTIPOINT ((5.62615871671996 45.2947232841691))",PYLONE__0000000024798940,29.8
"MULTIPOINT ((5.69910768872085 45.0926804436242))",PYLONE__0000000024798941,29
"MULTIPOINT ((5.65682061003838 45.2124387943338))",PYLONE__0000000024798984,23.8
"MULTIPOINT ((5.76204536069182 45.1232372582121))",PYLONE__0000000024799025,33.2
"MULTIPOINT ((6.09749662563497 45.4127011979803))",PYLONE__0000000024799161,27
"MULTIPOINT ((5.67714714958401 45.211890273387))",PYLONE__0000000024799293,32.8
"MULTIPOINT ((5.71385289950324 45.1219782909446))",PYLONE__0000000024799327,22.9
"MULTIPOINT ((5.74504505299669 44.8625688328309))",PYLONE__0000000024799342,26.7
"MULTIPOINT ((5.75996109269173 44.8580710291624))",PYLONE__0000000024799343,26.7
"MULTIPOINT ((5.8290267615889 45.2303931428955))",PYLONE__0000000024799344,31.8
"MULTIPOINT ((5.7827293882567 45.0728432170997))",PYLONE__0000000024799348,23.8
"MULTIPOINT ((6.05892260437424 45.4325972354576))",PYLONE__0000000024799354,60.2
"MULTIPOINT ((6.08772130844525 45.363818255203))",PYLONE__0000000024799358,33
"MULTIPOINT ((5.63257335484878 45.2331423998057))",PYLONE__0000000024799364,31.3
"MULTIPOINT ((5.80375514334462 45.0093411954204))",PYLONE__0000000024799371,27.4
"MULTIPOINT ((5.94147045612276 45.2787874160515))",PYLONE__0000000024799485,26
"MULTIPOINT ((5.69977212839225 45.0983014287405))",PYLONE__0000000024799487,17.9
"MULTIPOINT ((5.86312709817174 45.2040886129059))",PYLONE__0000000024799490,28.2
"MULTIPOINT ((5.6550395128387 45.1707258868904))",PYLONE__0000000024799740,28.6
"MULTIPOINT ((5.78317731986145 45.0722373980306))",PYLONE__0000000024799741,23.8
"MULTIPOINT ((6.09333652120291 45.3906641607479))",PYLONE__0000000024799742,21
"MULTIPOINT ((6.09289857152042 45.3885847005519))",PYLONE__0000000024799750,33
"MULTIPOINT ((5.67190922235392 45.2228161777241))",PYLONE__0000000024799754,20.8
"MULTIPOINT ((5.63822132556381 45.2305433169697))",PYLONE__0000000024799756,48.6
"MULTIPOINT ((6.07704461771818 45.0347430836687))",PYLONE__0000000024799761,18.1
"MULTIPOINT ((6.00077731100781 45.3738470660911))",PYLONE__0000000024799762,49.5
"MULTIPOINT ((5.7566673590599 45.0169071323215))",PYLONE__0000000024799763,34.6
"MULTIPOINT ((5.90637407735015 45.2650787098073))",PYLONE__0000000024799792,34.7
"MULTIPOINT ((5.8140613637706 45.215517301136))",PYLONE__0000000024799796,31.7
"MULTIPOINT ((5.78145958299323 44.8515811550261))",PYLONE__0000000024799798,26.7
"MULTIPOINT ((5.68982705321802 44.9073678364688))",PYLONE__0000000024799799,32.7
"MULTIPOINT ((5.72513676304997 44.8685791177596))",PYLONE__0000000024799866,39.1
"MULTIPOINT ((5.69576734371101 44.8975006901846))",PYLONE__0000000024799867,38.7
"MULTIPOINT ((6.08667205745976 45.3588458810692))",PYLONE__0000000024799881,21
"MULTIPOINT ((5.66330852417888 45.2376221948359))",PYLONE__0000000024799885,28.8
"MULTIPOINT ((5.59921098315244 45.2499527084737))",PYLONE__0000000024799887,45.3
"MULTIPOINT ((6.01866429385644 45.1157233607573))",PYLONE__0000000024799929,19.7
"MULTIPOINT ((5.93945051188701 45.1096581329767))",PYLONE__0000000024799930,27.9
"MULTIPOINT ((5.78001175143134 45.0613996468371))",PYLONE__0000000024800103,17.8
"MULTIPOINT ((6.03551059312264 45.1233520557699))",PYLONE__0000000024800259,23.2
"MULTIPOINT ((5.77566928444919 45.0547905109946))",PYLONE__0000000024800269,29.7
"MULTIPOINT ((5.70030893994669 45.1809932438963))",PYLONE__0000000024800311,39.5
"MULTIPOINT ((5.6985367160933 45.0704154148842))",PYLONE__0000000024800342,26
"MULTIPOINT ((6.03351547046039 45.1368431171373))",PYLONE__0000000024800344,21.3
"MULTIPOINT ((5.63748092472659 45.0236730410661))",PYLONE__0000000024800345,45.2
"MULTIPOINT ((5.63665633096958 45.0284429358549))",PYLONE__0000000024800346,38.2
"MULTIPOINT ((5.64018606696239 45.0368582286953))",PYLONE__0000000024800347,26.7
"MULTIPOINT ((5.76993205910539 44.9300315827197))",PYLONE__0000000024800349,13.1
"MULTIPOINT ((5.96890019112348 45.3068579212157))",PYLONE__0000000024800482,29
"MULTIPOINT ((6.05867828809621 45.0433534338069))",PYLONE__0000000024800525,21.2
"MULTIPOINT ((5.90887182470724 45.2525018601737))",PYLONE__0000000024800812,26
"MULTIPOINT ((5.70040243463018 45.1025547415741))",PYLONE__0000000024800924,73.1
"MULTIPOINT ((5.65776767779616 45.0863641353396))",PYLONE__0000000024800928,27.1
"MULTIPOINT ((5.92532961939905 44.8931435792048))",PYLONE__0000000024800929,33
"MULTIPOINT ((5.94648509597204 45.2792969142404))",PYLONE__0000000024800931,49.5
"MULTIPOINT ((5.79084101618367 45.0600170224845))",PYLONE__0000000024800933,24.1
"MULTIPOINT ((5.91053187444408 44.8092507378174))",PYLONE__0000000024800936,27
"MULTIPOINT ((5.90936611118096 45.2659821010566))",PYLONE__0000000024800937,35.2
"MULTIPOINT ((5.87340053370095 45.25392418872))",PYLONE__0000000024800939,25.8
"MULTIPOINT ((5.71334644314055 45.1129893846642))",PYLONE__0000000024800940,23.8
"MULTIPOINT ((5.96775719061835 45.1174759753366))",PYLONE__0000000024800942,59.1
"MULTIPOINT ((5.76131331606318 45.0992810651806))",PYLONE__0000000024800943,22.4
"MULTIPOINT ((5.60951902855961 45.1545203259001))",PYLONE__0000000024801022,27
"MULTIPOINT ((5.79076655209195 45.0601297056165))",PYLONE__0000000024801028,24.1
"MULTIPOINT ((5.71505236521425 45.1148425120717))",PYLONE__0000000024801069,41.2
"MULTIPOINT ((5.70094865706359 45.1479024792708))",PYLONE__0000000024801073,28.8
"MULTIPOINT ((5.7849379851321 44.9312321871348))",PYLONE__0000000024801105,30.7
"MULTIPOINT ((5.69273712242866 45.1139990500993))",PYLONE__0000000024801106,38.6
"MULTIPOINT ((5.77713390849179 45.0563594785957))",PYLONE__0000000024801111,17.9
"MULTIPOINT ((5.67210229353432 45.0990250565305))",PYLONE__0000000024801112,65.1
"MULTIPOINT ((5.76996374962599 45.0530252866276))",PYLONE__0000000024801117,35.2
"MULTIPOINT ((6.07238172835712 45.2835446079395))",PYLONE__0000000024801119,21
"MULTIPOINT ((5.7617703492725 45.114943584787))",PYLONE__0000000024801160,24.8
"MULTIPOINT ((6.19844769950928 45.0379239612235))",PYLONE__0000000024801163,23.1
"MULTIPOINT ((5.62821625835769 45.2882539810096))",PYLONE__0000000024801204,26
"MULTIPOINT ((5.92838814285908 44.894892819326))",PYLONE__0000000024801320,27
"MULTIPOINT ((5.76243101208565 45.1382205201198))",PYLONE__0000000024801327,23
"MULTIPOINT ((5.67181793870939 44.9599747628703))",PYLONE__0000000024801328,31.2
"MULTIPOINT ((5.9425236425199 45.1058684222217))",PYLONE__0000000024801335,61.5
"MULTIPOINT ((5.71592928984883 45.1181465015775))",PYLONE__0000000024801380,25.8
"MULTIPOINT ((6.06433523173825 45.0169400598115))",PYLONE__0000000024801941,41.2
"MULTIPOINT ((5.75485430440814 45.1539917911251))",PYLONE__0000000024801942,35.2
"MULTIPOINT ((5.78213274723817 44.9395683743057))",PYLONE__0000000024801943,28.5
"MULTIPOINT ((5.70188706517041 45.1633803881138))",PYLONE__0000000024802032,35.8
"MULTIPOINT ((5.98491392860063 45.1188452064847))",PYLONE__0000000024802116,59.1
"MULTIPOINT ((6.06602486975208 45.2811311247868))",PYLONE__0000000024802149,23.8
"MULTIPOINT ((5.67747643511587 45.1058475473144))",PYLONE__0000000024802152,35.2
"MULTIPOINT ((5.76076605382455 45.057805246255))",PYLONE__0000000024802159,27.5
"MULTIPOINT ((5.75876564408264 45.0795936266107))",PYLONE__0000000024801331,22.4
"MULTIPOINT ((6.06759833420956 45.033390018932))",PYLONE__0000000024802194,18
"MULTIPOINT ((5.63068852378123 45.0653240725946))",PYLONE__0000000024802198,25.4
"MULTIPOINT ((5.65051771028741 45.0870107087603))",PYLONE__0000000024802246,26.2
"MULTIPOINT ((5.70127184896869 45.0608147081427))",PYLONE__0000000024802443,17.6
"MULTIPOINT ((5.68991497854635 45.075930341614))",PYLONE__0000000024802448,28.6
"MULTIPOINT ((6.03966899770544 45.1661705031019))",PYLONE__0000000024802531,18
"MULTIPOINT ((5.6557784260504 45.122452428062))",PYLONE__0000000024802532,45.3
"MULTIPOINT ((5.91080593580637 45.2558042716028))",PYLONE__0000000024802655,17.8
"MULTIPOINT ((5.75594831177957 45.0653365966219))",PYLONE__0000000024802657,30
"MULTIPOINT ((5.69024192709503 45.0286985367097))",PYLONE__0000000024802659,28.6
"MULTIPOINT ((5.75399669925099 45.1971267274113))",PYLONE__0000000024802660,26
"MULTIPOINT ((5.6891339878466 45.0836988782047))",PYLONE__0000000024802661,28.6
"MULTIPOINT ((5.6865726243324 45.2077042642329))",PYLONE__0000000024802664,16.7
"MULTIPOINT ((5.60886583650661 45.2519944367322))",PYLONE__0000000024802696,53.5
"MULTIPOINT ((5.66137482450446 45.1434220674708))",PYLONE__0000000024802701,53.5
"MULTIPOINT ((5.96979490402463 45.3058682142452))",PYLONE__0000000024802708,26.4
"MULTIPOINT ((5.64283579270366 45.0406097190211))",PYLONE__0000000024802709,26.7
"MULTIPOINT ((5.65365533145209 45.07731528384))",PYLONE__0000000024802710,33.1
"MULTIPOINT ((6.02204289671876 45.1340991144769))",PYLONE__0000000024802712,59.1
"MULTIPOINT ((5.91306328059935 44.8678636089342))",PYLONE__0000000024802778,34.2
"MULTIPOINT ((5.77632219891765 45.0543210592911))",PYLONE__0000000024802782,18.1
"MULTIPOINT ((5.6690446855106 45.2265469847563))",PYLONE__0000000024802784,20
"MULTIPOINT ((5.61703338057 45.2402968714675))",PYLONE__0000000024802785,44.1
"MULTIPOINT ((5.69939085901903 45.0005751198814))",PYLONE__0000000024802787,28.6
"MULTIPOINT ((5.83219223470597 45.2327915913776))",PYLONE__0000000024802788,28.8
"MULTIPOINT ((6.02648304227424 45.4462980196175))",PYLONE__0000000319954733,0
"MULTIPOINT ((6.10181970400622 45.4314994980969))",PYLONE__0000000319952109,36.7
"MULTIPOINT ((5.95549313571148 45.4864314214917))",PYLONE__0000000319953734,51.1
"MULTIPOINT ((6.08984617918361 45.442405175762))",PYLONE__0000000319954704,24.7
"MULTIPOINT ((6.06198853330509 45.4382060053251))",PYLONE__0000000319954705,60.3
"MULTIPOINT ((5.97143976634812 45.4843963766496))",PYLONE__0000000319954727,40.5
"MULTIPOINT ((5.96361705245313 45.4848609879904))",PYLONE__0000000319954728,46.5
"MULTIPOINT ((5.97132084504223 45.483849853193))",PYLONE__0000000319954729,40.5
"MULTIPOINT ((5.96380661027766 45.4856282236))",PYLONE__0000000319954730,51.1
"MULTIPOINT ((5.97793254316887 45.4841440407028))",PYLONE__0000000319954731,38.1
"MULTIPOINT ((5.97803821302672 45.4834392746243))",PYLONE__0000000319954732,44.1
"MULTIPOINT ((5.95543088643675 45.4870187738206))",PYLONE__0000000319956264,44.1
"MULTIPOINT ((6.09931887282681 45.4307891775634))",PYLONE__0000000319956530,20.1
"MULTIPOINT ((6.09204091127166 45.440046733539))",PYLONE__0000000319956531,20
"MULTIPOINT ((6.09999295226698 45.4308047807055))",PYLONE__0000000319956532,24.7
"MULTIPOINT ((5.96459468875686 45.117234851787))",PYLONE__0000002002188819,0
"MULTIPOINT ((5.70670535938412 45.1035180983367))",PYLONE__0000002003318395,0
"MULTIPOINT ((5.90257776530252 45.0944243347351))",PYLONE__0000002003384352,0
"MULTIPOINT ((5.90444995945262 45.0957414773003))",PYLONE__0000002003384353,0
"MULTIPOINT ((5.9076725393033 45.0979748287539))",PYLONE__0000002003384354,0
"MULTIPOINT ((5.88587082159695 45.0786547393046))",PYLONE__0000002003384359,0
"MULTIPOINT ((5.90673259103096 45.0969992313645))",PYLONE__0000002003384363,0
"MULTIPOINT ((5.69644527602597 45.1476861991041))",PYLONE__0000000024802372,0
"MULTIPOINT ((5.70083715006266 45.1473078589104))",PYLONE__0000000024800316,30
"MULTIPOINT ((5.93279802246108 45.1090945397725))",PYLONE__0000000024799848,19.7
"MULTIPOINT ((5.77699408064248 45.0563593618261))",PYLONE__0000000024799390,17.9
"MULTIPOINT ((5.70889777279129 45.1071775644455))",PYLONE__0000002215551531,
"MULTIPOINT ((5.70434196024319 45.1391271256857))",PYLONE__0000002215607409,29.8
"MULTIPOINT ((5.70977382406141 45.1080067483223))",PYLONE__0000002215934940,0
"MULTIPOINT ((5.70939425182016 45.1084700444622))",PYLONE__0000002215934941,0
"MULTIPOINT ((5.70999019477564 45.1080348223568))",PYLONE__0000002215934942,0
"MULTIPOINT ((5.70944347396867 45.1084093865675))",PYLONE__0000002215934943,0
"MULTIPOINT ((5.70945848532144 45.1086928148266))",PYLONE__0000002215934944,0
"MULTIPOINT ((5.70953755727642 45.1085917903489))",PYLONE__0000002215934945,0
"MULTIPOINT ((5.70960834435805 45.1085035802405))",PYLONE__0000002215934946,0
"MULTIPOINT ((5.70991958340236 45.1081266321776))",PYLONE__0000002215934947,0
"MULTIPOINT ((5.70969144616997 45.1084069623355))",PYLONE__0000002215934948,0
"MULTIPOINT ((6.01836591005666 45.4274563948395))",PYLONE__0000002215935029,0
"MULTIPOINT ((5.95960234687459 45.1164673765886))",PYLONE__0000002215935030,0
"MULTIPOINT ((5.9558695805578 45.1159086662175))",PYLONE__0000002215935031,0
"MULTIPOINT ((5.86200113805022 45.0593903433447))",PYLONE__0000002215935032,0
"MULTIPOINT ((5.85099649070088 45.0545830050323))",PYLONE__0000002215935033,0
"MULTIPOINT ((5.86538852854305 45.0627819298878))",PYLONE__0000002215935034,0
"MULTIPOINT ((5.85340457712126 45.0553673409341))",PYLONE__0000002215935035,0
"MULTIPOINT ((5.85952419508303 45.0581601661877))",PYLONE__0000002215935036,0
"MULTIPOINT ((5.86339480151498 45.0607888801947))",PYLONE__0000002215935037,0
"MULTIPOINT ((5.8666472940831 45.0641496648541))",PYLONE__0000002215935038,0
"MULTIPOINT ((5.84610907254435 45.054233218156))",PYLONE__0000002215935039,0
"MULTIPOINT ((5.85660252233713 45.056383641134))",PYLONE__0000002215935040,0
"MULTIPOINT ((5.79425401119317 45.0488920760501))",PYLONE__0000002215935041,0
"MULTIPOINT ((5.79159372224095 45.0468758111722))",PYLONE__0000002215935042,0
"MULTIPOINT ((5.7916170178017 45.047444626946))",PYLONE__0000002215935043,0
"MULTIPOINT ((5.75414104746059 45.1539102978509))",PYLONE__0000002215935055,0
"MULTIPOINT ((5.70931470018453 45.1054115181242))",PYLONE__0000002215935056,0
"MULTIPOINT ((5.70948514932722 45.1052010617594))",PYLONE__0000002215935057,0
"MULTIPOINT ((5.70858799787778 45.1059832521855))",PYLONE__0000002215935058,0
"MULTIPOINT ((5.7102503701081 45.107706864125))",PYLONE__0000002215551527,
"MULTIPOINT ((5.7101246649839 45.1078693853686))",PYLONE__0000002215935086,0
"MULTIPOINT ((5.6838331459676 45.179155432457))",PYLONE__0000002215935087,0
"MULTIPOINT ((5.6849316262505 45.1791641474317))",PYLONE__0000002215935088,0
"MULTIPOINT ((5.70816035592644 45.1073711651403))",PYLONE__0000002215935089,0
"MULTIPOINT ((5.70802605549355 45.1075401992219))",PYLONE__0000002215935090,0
"MULTIPOINT ((5.70550938593306 45.1054598071571))",PYLONE__0000002215935091,0
"MULTIPOINT ((5.67809215642299 45.1770365052339))",PYLONE__0000002215935092,0
"MULTIPOINT ((5.707919106715 45.1076698286541))",PYLONE__0000002215935093,0
"MULTIPOINT ((5.70480586508048 45.1063273583269))",PYLONE__0000002215935094,0
"MULTIPOINT ((5.7073451272145 45.1075080904502))",PYLONE__0000002215935095,0
"MULTIPOINT ((5.70536399423047 45.1056363145224))",PYLONE__0000002215935096,0
"MULTIPOINT ((5.69229707475147 44.9032594679334))",PYLONE__0000002215935097,0
"MULTIPOINT ((5.68116554968002 45.1786483579822))",PYLONE__0000002215935098,0
"MULTIPOINT ((5.70868482138341 45.1034132501783))",PYLONE__0000002215935332,0
"MULTIPOINT ((5.70879241063599 45.1036908243655))",PYLONE__0000002215935333,0
"MULTIPOINT ((5.70909282151081 45.1038258696077))",PYLONE__0000002215935334,0
"MULTIPOINT ((5.70854809647522 45.1035057649347))",PYLONE__0000002215935335,0
"MULTIPOINT ((5.6983407615046 45.0870412265659))",PYLONE__0000002215935336,0
"MULTIPOINT ((5.69889719666017 45.086897116169))",PYLONE__0000002215935337,0
"MULTIPOINT ((5.70789130566177 45.1038658791469))",PYLONE__0000002215935338,0
"MULTIPOINT ((5.70854649627805 45.1037877946611))",PYLONE__0000002215935339,0
"MULTIPOINT ((5.88057799947574 45.0769987515721))",PYLONE__0000002215935346,0
"MULTIPOINT ((5.87390630327351 45.0748077779963))",PYLONE__0000002215935347,0
"MULTIPOINT ((5.88826407929324 45.0795648896543))",PYLONE__0000002215935348,0
"MULTIPOINT ((5.88841330268591 45.079450198111))",PYLONE__0000002215935349,0
"MULTIPOINT ((5.86992255043048 45.074041934994))",PYLONE__0000002215935350,0
"MULTIPOINT ((5.8779542295937 45.0764971416712))",PYLONE__0000002215935351,0
"MULTIPOINT ((5.87803802432262 45.0763463131726))",PYLONE__0000002215935352,0
"MULTIPOINT ((5.65099362309451 45.1968632863776))",PYLONE__0000000024801809,41.6
