WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.76547870639924 45.1920199860268))",SURFACTI0000000227990964,Zone d'activité ou d'intérêt,Université,institut d'administration des entreprises
"MULTIPOINT ((5.71654569034472 45.1751719029493))",SURFACTI0000000227990967,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle sidi brahim
"MULTIPOINT ((5.71407585609022 45.149416348077))",SURFACTI0000000227990968,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle françoise dolto
"MULTIPOINT ((5.72307118154878 45.1609895947669))",SURFACTI0000000227991001,Zone d'activité ou d'intérêt,Enseignement supérieur,isco
"MULTIPOINT ((5.72938081667682 45.175390280841))",SURFACTI0000000227990978,Zone d'activité ou d'intérêt,Enseignement supérieur,école professionnelle institut formateurs conseils ifip
"MULTIPOINT ((5.72626735215128 45.1738969289435))",SURFACTI0000000227990980,Zone d'activité ou d'intérêt,Lycée,lycée iser bordier
"MULTIPOINT ((5.66815344185343 45.2498666175365))",SURFACTI0000000227990982,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle le rocher
"MULTIPOINT ((5.75129519547161 45.2132557861378))",SURFACTI0000000227990988,Zone d'activité ou d'intérêt,Enseignement primaire,école primaire le rondeau montfleury
"MULTIPOINT ((5.71800250698299 45.191097657938))",SURFACTI0000000227990991,Zone d'activité ou d'intérêt,Enseignement supérieur,école nationale supérieure de génie industriel
"MULTIPOINT ((5.73526008486046 45.1443364747223))",SURFACTI0000000227990996,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle joliot-curie
"MULTIPOINT ((5.71430161500893 45.1394689777781))",SURFACTI0000000227990997,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle auguste delaune
"MULTIPOINT ((5.72314137344004 45.1616194456561))",SURFACTI0000000227990998,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,institut des métiers et des techniques
"MULTIPOINT ((5.70603797194897 45.1773462062784))",SURFACTI0000000227991007,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle paul painlevé
"MULTIPOINT ((5.71614043923308 45.1866094002485))",SURFACTI0000000227991008,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire externat saint-bruno
"MULTIPOINT ((5.72965045619929 45.1869231051362))",SURFACTI0000000227991010,Zone d'activité ou d'intérêt,Enseignement primaire,école primaire saint-joseph
"MULTIPOINT ((5.71347365683142 45.1892518780921))",SURFACTI0000000227991012,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire anthoard
"MULTIPOINT ((5.73261937275068 45.1643419237566))",SURFACTI0000000227991015,Zone d'activité ou d'intérêt,Lycée,établissement expérimental clept-lycée mounier
"MULTIPOINT ((5.70695001916554 45.1352871290757))",SURFACTI0000000227991017,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire jean moulin
"MULTIPOINT ((5.78413832411328 44.9033032081058))",SURFACTI0000000227991500,Zone d'activité ou d'intérêt,Lycée,lycée de la matheysine
"MULTIPOINT ((5.63355916847984 45.2933640731308))",SURFACTI0000000227991507,Zone d'activité ou d'intérêt,Lycée,lycée professionnel les portes de chartreuse
"MULTIPOINT ((5.70555781906119 45.031027334706))",SURFACTI0000000227991508,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle saint-pierre
"MULTIPOINT ((5.55546376461696 45.0636935007435))",SURFACTI0000000227991514,Zone d'activité ou d'intérêt,Collège,collège jean prévost
"MULTIPOINT ((5.64685471274674 45.2852520737003))",SURFACTI0000000227991525,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle stravinsky
"MULTIPOINT ((5.78717288072856 44.8995234543469))",SURFACTI0000000227991531,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle les bastions
"MULTIPOINT ((5.74860851080831 45.2058367124929))",SURFACTI0000000228042756,Zone d'activité ou d'intérêt,Lycée,lycée unité soins études grésivaudan
"MULTIPOINT ((5.85125055174089 45.2393531313502))",SURFACTI0000000228042763,Zone d'activité ou d'intérêt,Collège,collège de la sainte-famille
"MULTIPOINT ((5.73305080213178 45.1749517908048))",SURFACTI0000000228042768,Zone d'activité ou d'intérêt,Collège,collège externat notre-dame
"MULTIPOINT ((5.74091868025627 45.1749773024257))",SURFACTI0000000228042784,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire léon jouhaux
"MULTIPOINT ((5.76574393114161 45.1932837836228))",SURFACTI0000000228042799,Zone d'activité ou d'intérêt,Enseignement supérieur,ense3 inp grenoble site ampère
"MULTIPOINT ((5.7247814537509 45.1916036010198))",SURFACTI0000000228042800,Zone d'activité ou d'intérêt,Enseignement supérieur,alliance française de grenoble
"MULTIPOINT ((5.77234216648722 45.1886215507477))",SURFACTI0000000228042803,Zone d'activité ou d'intérêt,Université,u.f.r. faculté d'économie
"MULTIPOINT ((5.73788892825811 45.2015808575548))",SURFACTI0000000228042805,Zone d'activité ou d'intérêt,Université,la prépa belledonne
"MULTIPOINT ((5.75316537616394 45.1844346118302))",SURFACTI0000000228042806,Zone d'activité ou d'intérêt,Enseignement supérieur,polytech'grenoble université grenoble 1
"MULTIPOINT ((5.7757216513836 45.1961643121196))",SURFACTI0000000228042832,Zone d'activité ou d'intérêt,Enseignement supérieur,pagora inp grenoble
"MULTIPOINT ((5.68992856004809 45.1703524796052))",SURFACTI0000000228042835,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,institut supérieur de formation pédagogique
"MULTIPOINT ((5.77323648677748 45.1927221883939))",SURFACTI0000000228042868,Zone d'activité ou d'intérêt,Université,i.u.t. 2 département stid
"MULTIPOINT ((5.70494405861479 45.1863173027099))",SURFACTI0000000228042879,Zone d'activité ou d'intérêt,Enseignement supérieur,supcrea
"MULTIPOINT ((5.7096821303198 45.1953181722499))",SURFACTI0000000228042880,Zone d'activité ou d'intérêt,Enseignement supérieur,phelma inp grenoble
"MULTIPOINT ((5.73680588061058 45.1951925741053))",SURFACTI0000000228042881,Zone d'activité ou d'intérêt,Enseignement supérieur,cours galien
"MULTIPOINT ((5.71353163157161 45.1901036678614))",SURFACTI0000000228042890,Zone d'activité ou d'intérêt,Enseignement supérieur,inst. formations commerciales
"MULTIPOINT ((5.64817896821303 45.2772122504022))",SURFACTI0000000228042891,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle stendhal
"MULTIPOINT ((5.73784358676265 45.2055398945303))",SURFACTI0000000228042908,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle le coteau
"MULTIPOINT ((5.69899996146731 45.1758940450228))",SURFACTI0000000228042909,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle chamrousse
"MULTIPOINT ((5.66370049932279 45.1054298620399))",SURFACTI0000000231883161,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire les poussous
"MULTIPOINT ((5.78863648097847 45.2096004374922))",SURFACTI0000000231883163,Zone d'activité ou d'intérêt,Université,aries infographie
"MULTIPOINT ((5.74273699419458 45.1685286224087))",SURFACTI0000000231883179,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire jean racine
"MULTIPOINT ((5.72805007761628 45.1607220069102))",SURFACTI0000000243612593,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire le verderet
"MULTIPOINT ((5.87695546378213 45.2728926497692))",SURFACTI0000000246951844,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,le hameau de sésame
"MULTIPOINT ((5.730283833336 45.1737212492535))",SURFACTI0000000257245856,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,le métronome
"MULTIPOINT ((5.83385604950131 44.9297773025489))",SURFACTI0000000309127846,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,les trois saules
"MULTIPOINT ((5.71505390245512 45.1429255914019))",SURFACTI0000000309127873,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,les écureuils
"MULTIPOINT ((5.75420429136075 45.1789212087171))",SURFACTI0000000319802242,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,itep le chalet langevin
"MULTIPOINT ((5.68520602493086 45.1034867773479))",SURFACTI0000000319802243,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,itep l'arche du triève
"MULTIPOINT ((5.79839270569296 45.2102176997231))",SURFACTI0000000341136893,Zone d'activité ou d'intérêt,Enseignement supérieur,cnpc alpes
"MULTIPOINT ((5.77307027258776 45.1862996771636))",SURFACTI0000000341136906,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,cfp charmilles
"MULTIPOINT ((5.76758971234258 45.1917820670421))",SURFACTI0000000357404754,Zone d'activité ou d'intérêt,Université,université grenoble alpes
"MULTIPOINT ((5.64751045945797 45.2802507393863))",SURFACTI0000002004563942,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,établissement pour poly handicapés antenne ime la gachetière
"MULTIPOINT ((5.64772716733949 45.2798428869611))",SURFACTI0000002004563945,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,établissement infirmes moteur apf le chevalon
"MULTIPOINT ((5.64143275239587 45.2920544537967))",SURFACTI0000002004563947,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,i.m.e. la gachetière
"MULTIPOINT ((5.68321829796552 45.1047716110038))",SURFACTI0000002006233945,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,arche du trièves
"MULTIPOINT ((5.72971932957397 45.1670734212351))",SURFACTI0000002006255609,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,i.m.e. impro les gentianes
"MULTIPOINT ((5.70514821932332 45.1850357153202))",SURFACTI0000002006255610,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,centre de formation continue école supérieure infographie
"MULTIPOINT ((5.74362395041612 45.1588445144276))",SURFACTI0000002006255617,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,établissement infirmes moteur inst. d'educ. motrice de l'apf
"MULTIPOINT ((5.76481653522511 45.1952690712311))",SURFACTI0000002006290510,Zone d'activité ou d'intérêt,Université,centre universitaire éducat formation adult ip grenoble
"MULTIPOINT ((5.78965068671801 45.2106634922277))",SURFACTI0000002006290511,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire belle étoile
"MULTIPOINT ((5.78426489688286 45.2099131506282))",SURFACTI0000002006290512,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle les voyelles colorées
"MULTIPOINT ((5.78942579972869 45.2132783600867))",SURFACTI0000002006290513,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,établissement infirmes moteur antenne eybens iem de l'apf
"MULTIPOINT ((5.9333592759046 45.3282371802644))",SURFACTI0000002006290514,Zone d'activité ou d'intérêt,Structure d'accueil pour personnes handicapées,itep la chantourne
"MULTIPOINT ((5.95336991812622 45.3066851879861))",SURFACTI0000000227881006,Zone d'activité ou d'intérêt,Enseignement primaire,bellevue
"MULTIPOINT ((5.69532081907842 45.1854518499808))",SURFACTI0000000007461802,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire vercors
"MULTIPOINT ((5.7544796917333 45.2035869131097))",SURFACTI0000000007461728,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire carronnerie
"MULTIPOINT ((5.66692549131773 45.1983546169264))",SURFACTI0000000007461815,Zone d'activité ou d'intérêt,Lycée,lycée roger deschaux
"MULTIPOINT ((5.74363422016257 45.1609443884346))",SURFACTI0000000007461896,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire le val
"MULTIPOINT ((5.74363422016257 45.1609443884346))",SURFACTI0000000007461896,Zone d'activité ou d'intérêt,Enseignement primaire,groupe scolaire du val d'eybens
"MULTIPOINT ((5.73039951653277 45.1896297248354))",SURFACTI0000000007461776,Zone d'activité ou d'intérêt,Lycée,lycée stendhal
"MULTIPOINT ((6.02672767943496 45.0555127810419))",SURFACTI0000000007462032,Zone d'activité ou d'intérêt,Collège,collège des six vallées
"MULTIPOINT ((5.72556129275532 45.1870658274178))",SURFACTI0000000007461775,Zone d'activité ou d'intérêt,Lycée,lycée champollion
"MULTIPOINT ((5.70682628024875 45.1384866529355))",SURFACTI0000000227990983,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,enliv
"MULTIPOINT ((5.64460315946703 45.0220265841848))",SURFACTI0000000231883159,Zone d'activité ou d'intérêt,Enseignement primaire,école primaire prélenfrey
"MULTIPOINT ((6.0303164891139 45.0515194762683))",SURFACTI0000000007462030,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle de la fare
"MULTIPOINT ((5.74653632648379 45.1650597290052))",SURFACTI0000000227990932,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle paul éluard
"MULTIPOINT ((5.78676093360303 45.1117129032435))",SURFACTI0000000007463839,Zone d'activité ou d'intérêt,Mairie,mairie de brié-et-angonnes
"MULTIPOINT ((5.74868348954161 45.2053924921657))",SURFACTI0000000341136894,Zone d'activité ou d'intérêt,Enseignement supérieur,agence iséroise de diffusion artistique
"MULTIPOINT ((5.74113599000207 44.8139300127493))",SURFACTI0000000341136900,Zone d'activité ou d'intérêt,Enseignement supérieur,association pour le renouveau de l'herboristerie
"MULTIPOINT ((5.77274697353003 45.1993348854885))",SURFACTI0000000357404753,Zone d'activité ou d'intérêt,Science,irstea grenoble
"MULTIPOINT ((5.82462864441575 45.2406344220757))",SURFACTI0000000007461661,Zone d'activité ou d'intérêt,Lycée,lycée agricole grenoble saint-ismier
"MULTIPOINT ((6.00498310663565 45.4197961056693))",SURFACTI0000002204200305,Zone d'activité ou d'intérêt,Divers industriel,zone industrielle de pré-brun-sud
"MULTIPOINT ((5.77171654629236 45.0752187991292))",SURFACTI0000000315642943,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de vizille
"MULTIPOINT ((6.07401034262836 45.286132906041))",SURFACTI0000000007462603,Zone d'activité ou d'intérêt,Office de tourisme,maison de la nature
"MULTIPOINT ((5.52735146352398 45.1270932706737))",SURFACTI0000000315642895,Zone d'activité ou d'intérêt,Office de tourisme,oti vercors - bureau d'information de méaudre
"MULTIPOINT ((5.77762611191997 45.2601074122438))",SURFACTI0000000315642900,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique du sappey en chartreuse
"MULTIPOINT ((5.82940930266266 45.1437815920813))",SURFACTI0000000315643057,Zone d'activité ou d'intérêt,Office de tourisme,office thermal et touristique d'uriage les bains
"MULTIPOINT ((5.94682679087379 44.8189466471596))",SURFACTI0000002000057690,Zone d'activité ou d'intérêt,Office de tourisme,maison du tourisme de corps
"MULTIPOINT ((5.95335683624094 45.3064093556655))",SURFACTI0000000130550588,Zone d'activité ou d'intérêt,Enseignement primaire,bellevue
"MULTIPOINT ((5.86799289155612 45.1853857442561))",SURFACTI0000000315643058,Zone d'activité ou d'intérêt,Office de tourisme,syndicat d'initiative de revel
"MULTIPOINT ((5.87615867104291 45.1091090580704))",SURFACTI0000000323303922,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de chamrousse
"MULTIPOINT ((6.07446515657366 45.3933113150485))",SURFACTI0000000315642916,Zone d'activité ou d'intérêt,Office de tourisme,office du tourisme du pays d'allevard
"MULTIPOINT ((6.17627556575721 44.957916454223))",SURFACTI0000000315642965,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de saint-christophe-en-oisans - la bérarde
"MULTIPOINT ((6.17627556575721 44.957916454223))",SURFACTI0000000315642965,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de saint-christophe en oisans - la bérarde
"MULTIPOINT ((6.0786355076283 45.157746369082))",SURFACTI0000000315642951,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de vaujany
"MULTIPOINT ((6.03893618315512 45.1282993215955))",SURFACTI0000000315642908,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme d'allemond
"MULTIPOINT ((5.67124149198294 44.9070731541214))",SURFACTI0000002206799092,Zone d'activité ou d'intérêt,Office de tourisme,le mole
"MULTIPOINT ((5.73551383149588 44.962038323112))",SURFACTI0000000331918138,Zone d'activité ou d'intérêt,Office de tourisme,maison du tourisme de la motte d'aveillans
"MULTIPOINT ((5.78641318357091 44.9069921423259))",SURFACTI0000000315643048,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de la mure d'isère
"MULTIPOINT ((5.78641318357091 44.9069921423259))",SURFACTI0000000315643048,Zone d'activité ou d'intérêt,Office de tourisme,matheysine tourisme bureau de la mure
"MULTIPOINT ((6.05525337679806 45.2719148250192))",SURFACTI0000000329398174,Zone d'activité ou d'intérêt,Office de tourisme,maison du pleynet
"MULTIPOINT ((6.05525337679806 45.2719148250192))",SURFACTI0000000329398174,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique du pleynet
"MULTIPOINT ((5.86117539623726 45.0245059378566))",SURFACTI0000000315642942,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de l'alpe du grand serre
"MULTIPOINT ((5.86117539623726 45.0245059378566))",SURFACTI0000000315642942,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de l'alpe du grand serre
"MULTIPOINT ((5.90846079638461 44.900165516831))",SURFACTI0000000315642939,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme du valbonnais
"MULTIPOINT ((5.80643278641043 45.338357391149))",SURFACTI0000000113757261,Zone d'activité ou d'intérêt,Parc de loisirs,parc de loisirs de la diat
"MULTIPOINT ((6.03118879417052 45.0550440722583))",SURFACTI0000000315642935,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de bourg-d'oisans
"MULTIPOINT ((5.52643732952467 45.0314152953219))",SURFACTI0000000315642956,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de correçon en vercors
"MULTIPOINT ((6.0219292622135 45.431891200458))",SURFACTI0000000315642937,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme du grésivaudan
"MULTIPOINT ((6.0219292622135 45.431891200458))",SURFACTI0000000315642937,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique pontcharra
"MULTIPOINT ((5.56683852821831 44.9025850012641))",SURFACTI0000000315642926,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de gresse en vercors
"MULTIPOINT ((5.56683852821831 44.9025850012641))",SURFACTI0000000315642926,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'informations touristiques de gresse en vercors - office de tourisme du trièves
"MULTIPOINT ((5.75183919435136 44.817262090272))",SURFACTI0000000315642918,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de mens
"MULTIPOINT ((5.75183919435136 44.817262090272))",SURFACTI0000000315642918,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de mens - office de tourisme du trièves
"MULTIPOINT ((5.73022804063484 45.1902920675628))",SURFACTI0000000315642920,Zone d'activité ou d'intérêt,Office de tourisme,office de tourisme de grenoble alpes métropole
"MULTIPOINT ((6.29304771612824 44.9323814969453))",SURFACTI0000000326576619,Zone d'activité ou d'intérêt,Office de tourisme,bureau d'information touristique de saint-christophe en oisans - la bérarde
"MULTIPOINT ((5.69708382850632 45.3740089411542))",SURFACTI0000002206567736,Zone d'activité ou d'intérêt,Espace public,square du 19 mars 1962
"MULTIPOINT ((5.74322963532515 45.3604877112895))",SURFACTI0000002207127628,Zone d'activité ou d'intérêt,Culte chrétien,notre-dame de la miséricorde
"MULTIPOINT ((5.77052053357264 45.2954110797702))",SURFACTI0000002207127689,Zone d'activité ou d'intérêt,Autre équipement sportif,stade de biathlon du col de porte
"MULTIPOINT ((5.87361013522148 45.2288622193825))",SURFACTI0000000358914651,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités de pruney
"MULTIPOINT ((5.87361013522148 45.2288622193825))",SURFACTI0000000358914651,Zone d'activité ou d'intérêt,Zone industrielle,zone d'activités du pruney
"MULTIPOINT ((5.70816633560096 44.8013624660037))",SURFACTI0000002206804006,Zone d'activité ou d'intérêt,Espace public,jardins terre vivante
"MULTIPOINT ((5.73558230917488 45.1875536059992))",SURFACTI0000000202689645,Zone d'activité ou d'intérêt,Espace public,jardin des plantes
"MULTIPOINT ((5.6592785576667 45.2093963999622))",SURFACTI0000000077346072,Zone d'activité ou d'intérêt,Espace public,les jardins de sassenage
"MULTIPOINT ((5.7152585699371 45.2031033967719))",SURFACTI0000000077346083,Zone d'activité ou d'intérêt,Espace public,jardins de la casamaures
"MULTIPOINT ((5.71994241690242 45.1943222151025))",SURFACTI0000000202689653,Zone d'activité ou d'intérêt,Espace public,jardin des dauphins
"MULTIPOINT ((5.89594386230677 45.2853498264979))",SURFACTI0000000113476871,Zone d'activité ou d'intérêt,Centre équestre,école de dressage du grésivaudan
"MULTIPOINT ((5.28144388713468 45.112932204941))",SURFACTI0000000204199259,Zone d'activité ou d'intérêt,Espace public,jardin des fontaines pétrifiantes
"MULTIPOINT ((5.9455312975352 45.3638265003497))",SURFACTI0000000077345687,Zone d'activité ou d'intérêt,Espace public,jardins du château du touvet
"MULTIPOINT ((5.97427128806413 45.3384305669904))",SURFACTI0000000007461511,Zone d'activité ou d'intérêt,Collège,collège icare
"MULTIPOINT ((5.79651543098197 45.2144597264395))",SURFACTI0000000007461698,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle maupertuis
"MULTIPOINT ((5.83525085625644 45.1464488337794))",SURFACTI0000000008101567,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle les petites maisons
"MULTIPOINT ((5.61980377895803 44.8268952668646))",SURFACTI0000000224769925,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire antoine de ville
"MULTIPOINT ((5.73435525333205 45.3859690063204))",SURFACTI0000000007460156,Zone d'activité ou d'intérêt,Culte chrétien,notre-dame du château
"MULTIPOINT ((5.67617177187595 45.2925592080052))",SURFACTI0000002206723607,Zone d'activité ou d'intérêt,Culte chrétien,église notre-dame de chalais
"MULTIPOINT ((5.67589252395903 45.2927893269584))",SURFACTI0000000007460252,Zone d'activité ou d'intérêt,Culte chrétien,couvent de chalais
"MULTIPOINT ((5.67589252395903 45.2927893269584))",SURFACTI0000000007460252,Zone d'activité ou d'intérêt,Culte chrétien,monastère notre-dame de chalais
"MULTIPOINT ((6.03820299363558 45.1271289884343))",SURFACTI0000000086884301,Zone d'activité ou d'intérêt,Enseignement primaire,école maternelle les ardoisières
"MULTIPOINT ((5.79653242577303 45.2140709752947))",SURFACTI0000000231883168,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire maupertuis
"MULTIPOINT ((5.77462423085703 45.1905974433132))",SURFACTI0000000318338555,Zone d'activité ou d'intérêt,Université,u.f.r. langues étrangères
"MULTIPOINT ((5.69661442882254 45.1578617767994))",SURFACTI0000000318905339,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,centre de formation rhône-alpes aux métiers du tennis
"MULTIPOINT ((5.83515004480297 45.1458423277037))",SURFACTI0000000008101568,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire les petites maisons
"MULTIPOINT ((5.34223049692791 45.0642188494697))",SURFACTI0000000007462039,Zone d'activité ou d'intérêt,Collège,collège raymond guelen
"MULTIPOINT ((5.77288764472331 45.374665126485))",SURFACTI0000000227884914,Zone d'activité ou d'intérêt,Point de vue,belvédère d'arpison
"MULTIPOINT ((5.97796124379853 45.405080702838))",SURFACTI0000000043566593,Zone d'activité ou d'intérêt,Enseignement primaire,école élémentaire les dauphins
"MULTIPOINT ((5.82207038854582 45.131314591415))",SURFACTI0000000007459862,Zone d'activité ou d'intérêt,Golf,golf club d'uriage
"MULTIPOINT ((5.77817882073033 45.0014310760024))",SURFACTI0000000007463069,Zone d'activité ou d'intérêt,Parc de loisirs,club nautique de cholonge
"MULTIPOINT ((5.84208305592271 45.2272244255918))",SURFACTI0000000007462681,Zone d'activité ou d'intérêt,Parc de loisirs,base de loisirs de bois français
"MULTIPOINT ((5.94512188647244 45.3169162304604))",SURFACTI0000000007462546,Zone d'activité ou d'intérêt,Parc de loisirs,centre nautique de la terrasse
"MULTIPOINT ((5.94512188647244 45.3169162304604))",SURFACTI0000000007462546,Zone d'activité ou d'intérêt,Parc de loisirs,base de loisirs intercommunale de la terrasse
"MULTIPOINT ((6.04010292527402 45.2022110558204))",SURFACTI0000000240806520,Zone d'activité ou d'intérêt,Ecomusée,maison du bouquetin
"MULTIPOINT ((6.04010292527402 45.2022110558204))",SURFACTI0000000240806520,Zone d'activité ou d'intérêt,Ecomusée,musée du rivier/espace york mallory
"MULTIPOINT ((5.67178974150449 44.906154597527))",SURFACTI0000000077343114,Zone d'activité ou d'intérêt,Parc de loisirs,base nautique du lac de monteynard
"MULTIPOINT ((5.78241496960323 45.0221044160798))",SURFACTI0000000077346075,Zone d'activité ou d'intérêt,Parc de loisirs,plage nord du lac de laffrey
"MULTIPOINT ((6.08515278407663 45.4071266358956))",SURFACTI0000000077346080,Zone d'activité ou d'intérêt,Parc de loisirs,lac de la mirande
"MULTIPOINT ((6.08515278407663 45.4071266358956))",SURFACTI0000000077346080,Zone d'activité ou d'intérêt,Parc de loisirs,plan d'eau de la mirande
"MULTIPOINT ((5.55628014520661 44.9044202643826))",SURFACTI0000000338021480,Zone d'activité ou d'intérêt,Ecomusée,la ferme du grand veymont
"MULTIPOINT ((5.72542930293521 45.1987386668082))",SURFACTI0000000226867146,Zone d'activité ou d'intérêt,Musée,musée des troupes de montagne
"MULTIPOINT ((5.66920373255747 45.0533698499191))",SURFACTI0000000239037145,Zone d'activité ou d'intérêt,Musée,musée champolion
"MULTIPOINT ((5.54701390098252 45.0725884535774))",SURFACTI0000000007463015,Zone d'activité ou d'intérêt,Musée,la tanière enchantée
"MULTIPOINT ((5.8921726241108 45.2337226169296))",SURFACTI0000000338608018,Zone d'activité ou d'intérêt,Ecomusée,musée rural la comba autrafé
"MULTIPOINT ((5.70430647207112 45.1868895363652))",SURFACTI0000002207138879,Zone d'activité ou d'intérêt,Divers industriel,zac bouchayer - viallet
"MULTIPOINT ((5.76047629842778 45.1917721558575))",SURFACTI0000002203828074,Zone d'activité ou d'intérêt,Autre établissement d'enseignement,centre de formation des professionnels de santé
"MULTIPOINT ((5.76494425260626 45.1157757711132))",SURFACTI0000000113476853,Zone d'activité ou d'intérêt,Centre équestre,club hippique du manoir
"MULTIPOINT ((5.76280534472312 45.1919082434143))",SURFACTI0000002203828075,Zone d'activité ou d'intérêt,Science,maison de la création et de l'innovation
"MULTIPOINT ((5.78443497167366 44.9045804677579))",SURFACTI0000000007463104,Zone d'activité ou d'intérêt,Ecomusée,musée mateysin
"MULTIPOINT ((5.78443497167366 44.9045804677579))",SURFACTI0000000007463104,Zone d'activité ou d'intérêt,Ecomusée,musée matheysin
"MULTIPOINT ((5.77295683047587 45.0754347918148))",SURFACTI0000000015313044,Zone d'activité ou d'intérêt,Musée,musée départemental de la révolution française
"MULTIPOINT ((5.77295683047587 45.0754347918148))",SURFACTI0000000015313044,Zone d'activité ou d'intérêt,Musée,musée de la révolution française
"MULTIPOINT ((5.70278845358275 45.1573763195592))",SURFACTI0000000007462883,Zone d'activité ou d'intérêt,Musée,musée de la viscose
"MULTIPOINT ((5.77293364510653 45.0657164015614))",SURFACTI0000000077345379,Zone d'activité ou d'intérêt,Espace public,parc du domaine de vizille
"MULTIPOINT ((5.93259587332779 44.8163201531986))",SURFACTI0000000312870387,Zone d'activité ou d'intérêt,Parc de loisirs,base nautique du lac du sautet
"MULTIPOINT ((5.93259587332779 44.8163201531986))",SURFACTI0000000312870387,Zone d'activité ou d'intérêt,Parc de loisirs,base nautique du sautet
"MULTIPOINT ((5.73527428398898 45.1880179402548))",SURFACTI0000000007462756,Zone d'activité ou d'intérêt,Musée,muséum d'histoire naturelle de grenoble
"MULTIPOINT ((5.78348935744095 45.0363790959969))",SURFACTI0000002204245169,Zone d'activité ou d'intérêt,Site de vol libre,les fauries
