WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.97245661872524 44.9878724822795))",PAIHABIT0000000007547526,Zone d'habitation,Lieu-dit habité,le rochas
"MULTIPOINT ((5.68008627837084 45.1972416722763))",PAIHABIT0000000242976020,Zone d'habitation,Lieu-dit habité,le mercure
"MULTIPOINT ((5.51061894787343 45.04205175062))",PAIE_NAT0000000007451628,Lieu-dit non habité,Arbre,sapin bellier
"MULTIPOINT ((6.01571558207412 44.958105773545))",PAIOROGR0000000007456189,Détail orographique,Crête,le querélet
"MULTIPOINT ((5.71311568577453 45.197325883889))",PAIHABIT0000002005889371,Zone d'habitation,Quartier,jean macé
"MULTIPOINT ((6.24189281357471 44.9357629878208))",PAIOROGR0000000007456251,Détail orographique,Vallée,combe de la côte du pont
"MULTIPOINT ((5.81967468543189 45.097698066491))",PAIHABIT0000000007546320,Zone d'habitation,Lieu-dit habité,commune de vaulnaveys-le-bas
"MULTIPOINT ((5.73593510663813 45.2027608109557))",PAIHABIT0000000007544784,Zone d'habitation,Quartier,la petite tronche
"MULTIPOINT ((5.92678708081021 45.2240700911837))",PAIHABIT0000000007544320,Zone d'habitation,Lieu-dit habité,le puits
"MULTIPOINT ((5.85763664142802 45.0263357304765))",PAIHABIT0000000206282854,Zone d'habitation,Lieu-dit habité,le sherpa 2
"MULTIPOINT ((6.00928681695429 45.2437449845044))",PAIOROGR0000000007454592,Détail orographique,Sommet,montagne de bédina
"MULTIPOINT ((5.70705963785455 44.9416124917296))",PAIE_NAT0000000007452119,Lieu-dit non habité,Lieu-dit non habité,la croix du fourneau
"MULTIPOINT ((6.20913677122646 44.9022442220188))",PAIE_NAT0000000007452252,Lieu-dit non habité,Lieu-dit non habité,le cloutet
"MULTIPOINT ((5.47770467020823 45.0388704663786))",PAIOROGR0000000007455794,Détail orographique,Grotte,scialets mistri
"MULTIPOINT ((5.75824687303278 44.7836869772199))",PAIE_NAT0000000007452991,Lieu-dit non habité,Lieu-dit non habité,les vignasses
"MULTIPOINT ((5.60184177622567 45.0938001954738))",PAIOROGR0000000007455446,Détail orographique,Col,collet du furon
"MULTIPOINT ((5.52229375789593 45.2788185990046))",PAIE_NAT0000000007450196,Lieu-dit non habité,Lieu-dit non habité,l'île trouillon
"MULTIPOINT ((5.75492504054352 45.1278316974711))",PAIHABIT0000000007545895,Zone d'habitation,Lieu-dit habité,jolie vache
"MULTIPOINT ((5.92164349983229 45.3103324258914))",PAIHABIT0000000070717091,Zone d'habitation,Quartier,les jardins du raffour
"MULTIPOINT ((5.97274348218108 45.4661595725889))",PAIHABIT0000000007539214,Zone d'habitation,Lieu-dit habité,les girouds
"MULTIPOINT ((5.52254897785876 44.8812066048778))",PAIOROGR0000000007456862,Détail orographique,Col,pas de la ville
"MULTIPOINT ((5.84025830490136 44.8670889850977))",PAIHABIT0000000007548109,Zone d'habitation,Lieu-dit habité,les borels
"MULTIPOINT ((5.81025772381438 45.3264365020284))",PAIHABIT0000000007542535,Zone d'habitation,Lieu-dit habité,mollarière
"MULTIPOINT ((6.02973184569149 45.2728221707388))",PAIOROGR0000000007454444,Détail orographique,Sommet,les plagnes
"MULTIPOINT ((5.91385697283096 45.4362816042874))",PAIOROGR0000000012527718,Détail orographique,Rochers,rochers du biolet
"MULTIPOINT ((5.46874284570051 45.2060628877756))",PAIHABIT0000000007544843,Zone d'habitation,Lieu-dit habité,le port de saint-gervais
"MULTIPOINT ((5.62783227773455 44.834565062301))",PAIOROGR0000000007457104,Détail orographique,Versant,bisaire
"MULTIPOINT ((5.81764865756776 45.4174612003969))",PAIHABIT0000000007540223,Zone d'habitation,Lieu-dit habité,le planey
"MULTIPOINT ((5.98892609121289 44.9557154436364))",PAIE_NAT0000000007451897,Lieu-dit non habité,Lieu-dit non habité,prairies du touret
"MULTIPOINT ((5.7530552235051 44.8140275089363))",PAIE_NAT0000000007452783,Lieu-dit non habité,Lieu-dit non habité,les abrevoirs
"MULTIPOINT ((5.64025577264295 44.7592145253129))",PAIOROGR0000000007457444,Détail orographique,Rochers,la sceat
"MULTIPOINT ((5.87513516200605 45.1436276016555))",PAIE_NAT0000000007450965,Lieu-dit non habité,Lieu-dit non habité,le clos
"MULTIPOINT ((6.0914489311737 45.169358633881))",PAIHABIT0000000007545167,Zone d'habitation,Lieu-dit habité,le pré des prés
"MULTIPOINT ((5.78727818529426 44.8601998864817))",PAIHABIT0000000007548115,Zone d'habitation,Lieu-dit habité,masserange
"MULTIPOINT ((5.78727818529426 44.8601998864817))",PAIHABIT0000000007548115,Zone d'habitation,Lieu-dit habité,masseranges
"MULTIPOINT ((6.05929280340921 45.3461004289354))",PAIE_NAT0000000007449314,Lieu-dit non habité,Bois,bois de pra premier
"MULTIPOINT ((6.11876014015763 45.3004877461098))",PAIOROGR0000000007454321,Détail orographique,Vallée,la petite valloire
"MULTIPOINT ((5.79236863065629 44.8893883273167))",PAIHABIT0000000054036111,Zone d'habitation,Lieu-dit habité,le gachet
"MULTIPOINT ((5.8437003239415 44.8990182850387))",PAIE_NAT0000000007452361,Lieu-dit non habité,Lieu-dit non habité,la chaux
"MULTIPOINT ((5.73206956096156 45.0697497920349))",PAIHABIT0000000007546796,Zone d'habitation,Lieu-dit habité,champ-sur-drac
"MULTIPOINT ((5.88413863694954 45.2956600921005))",PAIE_NAT0000000007449986,Lieu-dit non habité,Bois,bois de fer
"MULTIPOINT ((5.63663202816509 45.1739984235593))",PAIHABIT0000000007545284,Zone d'habitation,Lieu-dit habité,la chaussère
"MULTIPOINT ((5.68746843116839 45.1594568475937))",PAIHABIT0000000007545493,Zone d'habitation,Quartier,le grand champ
"MULTIPOINT ((5.96170984742097 45.3600949770893))",PAIHABIT0000000202604414,Zone d'habitation,Lieu-dit habité,aux arguilles
"MULTIPOINT ((6.17870384638673 45.363103104142))",PAIOROGR0000000007454008,Détail orographique,Crête,la balmette
"MULTIPOINT ((6.08897944033433 45.1747327288236))",PAIHABIT0000000007544919,Zone d'habitation,Ruines,cressin
"MULTIPOINT ((5.64121294982315 45.072913690438))",PAIHABIT0000000007546844,Zone d'habitation,Lieu-dit habité,le sorbier
"MULTIPOINT ((5.76273682829456 45.175678555293))",PAIHABIT0000000244554729,Zone d'habitation,Lieu-dit habité,ronsard
"MULTIPOINT ((6.16447670589761 44.8969732983518))",PAIOROGR0000000007456554,Détail orographique,Pic,pointe du grand vallon
"MULTIPOINT ((5.72757899395904 44.7803299814163))",PAIOROGR0000000007457377,Détail orographique,Versant,le rondet
"MULTIPOINT ((6.16317108563134 44.8748766892107))",PAIHABIT0000000007547986,Zone d'habitation,Ruines,cabane du petit vallon
"MULTIPOINT ((5.99690135571423 45.3883783773539))",PAIHABIT0000000007540840,Zone d'habitation,Lieu-dit habité,le rompay
"MULTIPOINT ((5.99690135571423 45.3883783773539))",PAIHABIT0000000007540840,Zone d'habitation,Lieu-dit habité,le rompey
"MULTIPOINT ((5.99690135571423 45.3883783773539))",PAIHABIT0000000007540840,Zone d'habitation,Lieu-dit habité,rompay
"MULTIPOINT ((5.73239441209712 45.0804967003441))",PAIHABIT0000000007546555,Zone d'habitation,Lieu-dit habité,le verger
"MULTIPOINT ((5.9186265904952 45.2547884427607))",PAIOROGR0000000007454538,Détail orographique,Crête,côtes rousses
"MULTIPOINT ((5.87005845840567 45.3263556894276))",PAIOROGR0000000007454270,Détail orographique,Rochers,rochers de bellefont
"MULTIPOINT ((5.81496724572273 45.2083838220804))",PAIE_NAT0000000225498319,Lieu-dit non habité,Lieu-dit non habité,pré savoye
"MULTIPOINT ((5.94265406438414 44.7851062378956))",PAIOROGR0000000007457267,Détail orographique,Sommet,tête de la sambut
"MULTIPOINT ((5.6749285066035 45.2724337587284))",PAIHABIT0000000007543924,Zone d'habitation,Lieu-dit habité,colavière
"MULTIPOINT ((5.61368376335984 45.2823682818645))",PAIE_NAT0000000007450186,Lieu-dit non habité,Lieu-dit non habité,morestel
"MULTIPOINT ((5.82122591147056 45.2542183375246))",PAIHABIT0000000007544103,Zone d'habitation,Lieu-dit habité,les massons
"MULTIPOINT ((5.74766999624795 45.1372932152411))",PAIHABIT0000000007545901,Zone d'habitation,Lieu-dit habité,bresson
"MULTIPOINT ((5.62547430167803 45.0476185633148))",PAIHABIT0000000007547279,Zone d'habitation,Lieu-dit habité,gros moran
"MULTIPOINT ((5.67434227424303 45.0836017494443))",PAIHABIT0000000007546572,Zone d'habitation,Lieu-dit habité,les gaberts
"MULTIPOINT ((6.14319715590944 45.0511475241633))",PAIHABIT0000000007546970,Zone d'habitation,Lieu-dit habité,mizoën
"MULTIPOINT ((6.08387134291851 45.0273636167285))",PAIE_NAT0000000007451513,Lieu-dit non habité,Bois,bois du roy
"MULTIPOINT ((6.0367839200313 45.429750579198))",PAIHABIT0000000007539831,Zone d'habitation,Lieu-dit habité,le chapela
"MULTIPOINT ((5.66376865453648 45.0938177439248))",PAIHABIT0000000007546577,Zone d'habitation,Quartier,martinais d'en bas
"MULTIPOINT ((5.91830621793704 44.778812892848))",PAIE_NAT0000000007452955,Lieu-dit non habité,Lieu-dit non habité,brutinelles
"MULTIPOINT ((5.66632854958907 45.2019451293765))",PAIHABIT0000000242976023,Zone d'habitation,Quartier,résidence les buissières
"MULTIPOINT ((5.27416511221709 45.0782976490291))",PAIHABIT0000000007547168,Zone d'habitation,Lieu-dit habité,charrossière
"MULTIPOINT ((6.07983783713494 45.3293426861855))",PAIHABIT0000000007542146,Zone d'habitation,Lieu-dit habité,montarmand
"MULTIPOINT ((6.07983783713494 45.3293426861855))",PAIHABIT0000000007542146,Zone d'habitation,Lieu-dit habité,village de montarmand
"MULTIPOINT ((5.36493073154565 45.1179259397884))",PAIHABIT0000000007546408,Zone d'habitation,Lieu-dit habité,sous le châtelard
"MULTIPOINT ((6.0944613043421 45.1931851150966))",PAIOROGR0000000007454747,Détail orographique,Rochers,rochers motas
"MULTIPOINT ((5.69464777156247 45.1328057031102))",PAIHABIT0000000225496977,Zone d'habitation,Quartier,résidence les elfes
"MULTIPOINT ((5.81561342709482 44.7249404981153))",PAIOROGR0000000007457465,Détail orographique,Sommet,petit ferrand
"MULTIPOINT ((5.40260238100289 45.0589415095255))",PAIHABIT0000000007547297,Zone d'habitation,Lieu-dit habité,le clos
"MULTIPOINT ((5.69556210186021 45.1763555322089))",PAIHABIT0000000007545254,Zone d'habitation,Quartier,victor hugo
"MULTIPOINT ((5.76500081767479 44.8177959399245))",PAIHABIT0000000007548314,Zone d'habitation,Lieu-dit habité,les granges
"MULTIPOINT ((6.09083352668454 45.3980253089302))",PAIHABIT0000000007540477,Zone d'habitation,Grange,le gros chêne
"MULTIPOINT ((6.09083352668454 45.3980253089302))",PAIHABIT0000000007540477,Zone d'habitation,Grange,le grand chêne
"MULTIPOINT ((5.97721550830713 45.4759567061864))",PAIOROGR0000000007453699,Détail orographique,Gorge,la gorgerotte
"MULTIPOINT ((5.66080397549463 44.7850097866573))",PAIOROGR0000000007457388,Détail orographique,Versant,les serrettes
"MULTIPOINT ((6.21224931891367 44.9669750737279))",PAIOROGR0000000007456040,Détail orographique,Crête,crête du routier
"MULTIPOINT ((6.03303964762213 44.9265346712252))",PAIOROGR0000000007456371,Détail orographique,Vallée,combe guyon
"MULTIPOINT ((5.98296123799461 45.2879161308327))",PAIE_NAT0000000007449968,Lieu-dit non habité,Lieu-dit non habité,buisson du loup
"MULTIPOINT ((5.66209191011237 45.0659635173483))",PAIOROGR0000000007455601,Détail orographique,Sommet,saint-loup
"MULTIPOINT ((6.21159420162228 45.0546606006821))",PAIE_NAT0000000007451309,Lieu-dit non habité,Lieu-dit non habité,plan de la cavale
"MULTIPOINT ((6.1472104701352 45.0150629349819))",PAIE_NAT0000000007451578,Lieu-dit non habité,Lieu-dit non habité,la lauze
"MULTIPOINT ((5.70421513688504 45.0460997929187))",PAIHABIT0000000114043645,Zone d'habitation,Quartier,lotissement les peupliers
"MULTIPOINT ((5.64212504418466 45.2674100363756))",PAIE_NAT0000000007450314,Lieu-dit non habité,Lieu-dit non habité,pugnières
"MULTIPOINT ((5.99859157134627 45.4707187039097))",PAIE_NAT0000000007448114,Lieu-dit non habité,Lieu-dit non habité,la bâtie
"MULTIPOINT ((6.0725790694551 45.0914258312061))",PAIHABIT0000000206282706,Zone d'habitation,Quartier,le choucas
"MULTIPOINT ((5.551688556976 45.1184563561207))",PAIOROGR0000000007455271,Détail orographique,Vallée,combe de la chapelle
"MULTIPOINT ((6.14830051684228 45.0280295068314))",PAIE_NAT0000000007451505,Lieu-dit non habité,Bois,bois de la pisse
"MULTIPOINT ((5.70536115879661 44.9544392790238))",PAIE_NAT0000000007452039,Lieu-dit non habité,Lieu-dit non habité,gravaison
"MULTIPOINT ((6.00877328563215 45.392808931634))",PAIHABIT0000000007540824,Zone d'habitation,Lieu-dit habité,les vignasses
"MULTIPOINT ((5.83989996467149 45.2828372975257))",PAIE_NAT0000000007450150,Lieu-dit non habité,Lieu-dit non habité,les combes lombard
"MULTIPOINT ((5.69247361043691 45.2169752089949))",PAIHABIT0000000007544648,Zone d'habitation,Quartier,la basse buisseratte
"MULTIPOINT ((5.69247361043691 45.2169752089949))",PAIHABIT0000000007544648,Zone d'habitation,Quartier,la basse buisserate
"MULTIPOINT ((6.26167212285748 44.9207976468383))",PAIOROGR0000000007456336,Détail orographique,Vallée,ravin d'entre les combes
"MULTIPOINT ((5.77469676799108 44.7127661350171))",PAIE_NAT0000000007453132,Lieu-dit non habité,Lieu-dit non habité,la bonce
"MULTIPOINT ((5.56508437963016 44.8880889615059))",PAIOROGR0000000007456855,Détail orographique,Vallée,combe rouge
"MULTIPOINT ((6.0773743604713 45.0534491838469))",PAIHABIT0000000323435746,Zone d'habitation,Quartier,les silènes
"MULTIPOINT ((5.75618793668796 44.8285843880494))",PAIHABIT0000000007548321,Zone d'habitation,Grange,granges des vénos
"MULTIPOINT ((6.02398563073651 45.1181093100203))",PAIHABIT0000000007545847,Zone d'habitation,Lieu-dit habité,le mas
"MULTIPOINT ((6.19480234713331 45.0615146520287))",PAIE_NAT0000000007451310,Lieu-dit non habité,Lieu-dit non habité,loutre de quoa
"MULTIPOINT ((6.18480560833776 45.3263706841174))",PAIOROGR0000000012528423,Détail orographique,Col,col de la colombière
"MULTIPOINT ((6.22914644784135 44.932610826292))",PAIOROGR0000000007456252,Détail orographique,Vallée,combe de la clouse
"MULTIPOINT ((5.54075367529396 45.2537817743282))",PAIE_NAT0000000007450433,Lieu-dit non habité,Bois,champ pairot
"MULTIPOINT ((5.87572469110369 45.1267140797595))",PAIHABIT0000000323303860,Zone d'habitation,Quartier,le belledonne
"MULTIPOINT ((5.98469398787201 45.3204980820186))",PAIOROGR0000000007454267,Détail orographique,Vallée,gorge noire
"MULTIPOINT ((6.1023770915711 45.4263529052231))",PAIHABIT0000000257687141,Zone d'habitation,Lieu-dit habité,ferme de la grangette
"MULTIPOINT ((5.94913984187241 44.7892241286325))",PAIE_NAT0000000007452891,Lieu-dit non habité,Bois,sapet
"MULTIPOINT ((5.88759478176752 45.1918587148503))",PAIHABIT0000000007544936,Zone d'habitation,Grange,le riboud
"MULTIPOINT ((5.8278149083607 45.3864565334862))",PAIHABIT0000000007541217,Zone d'habitation,Ruines,granges de bovinant
"MULTIPOINT ((5.99456242613495 45.2124228590522))",PAIHABIT0000000007544540,Zone d'habitation,Lieu-dit habité,habert du ferrouillet
"MULTIPOINT ((5.87126411050668 44.9857494097682))",PAIOROGR0000000058491959,Détail orographique,Vallée,combe de la freyta
"MULTIPOINT ((5.77962331870733 45.265058249489))",PAIHABIT0000000251097062,Zone d'habitation,Lieu-dit habité,buissonnées
"MULTIPOINT ((5.77962331870733 45.265058249489))",PAIHABIT0000000251097062,Zone d'habitation,Lieu-dit habité,giroudon
"MULTIPOINT ((5.31325303651868 45.1316617117042))",PAIHABIT0000000007546239,Zone d'habitation,Lieu-dit habité,les plantées
"MULTIPOINT ((6.12011868840408 45.0057725799126))",PAIHABIT0000000331640790,Zone d'habitation,Quartier,les clarines
"MULTIPOINT ((5.79359029045785 45.2859834828466))",PAIOROGR0000000007454388,Détail orographique,Rochers,roche du nord
"MULTIPOINT ((5.61253825234215 44.9220541637841))",PAIHABIT0000000007547922,Zone d'habitation,Lieu-dit habité,romant
"MULTIPOINT ((6.20992463874005 45.100605495396))",PAIE_NAT0000000007451089,Lieu-dit non habité,Lieu-dit non habité,la salse
"MULTIPOINT ((5.64675746889478 44.910288887752))",PAIE_NAT0000000338021533,Lieu-dit non habité,Arbre,arbre à mimi
"MULTIPOINT ((5.67298646532946 44.9255224053835))",PAIE_NAT0000000007452216,Lieu-dit non habité,Lieu-dit non habité,le coin
"MULTIPOINT ((5.59906788094048 45.2778007606194))",PAIE_NAT0000000007450188,Lieu-dit non habité,Lieu-dit non habité,la roche
"MULTIPOINT ((5.74873113914877 44.7833063008817))",PAIHABIT0000000007548463,Zone d'habitation,Lieu-dit habité,rignière
"MULTIPOINT ((5.76427524544198 45.1677358341348))",PAIHABIT0000000007545242,Zone d'habitation,Quartier,le village
"MULTIPOINT ((5.47710945781736 44.8010924281801))",PAIOROGR0000000007457331,Détail orographique,Col,col du pison
"MULTIPOINT ((5.8164229262306 45.1201127253259))",PAIHABIT0000000007546080,Zone d'habitation,Lieu-dit habité,le clos
"MULTIPOINT ((5.68093483361109 44.7469970995132))",PAIHABIT0000002205749607,Zone d'habitation,Lieu-dit habité,la combe
"MULTIPOINT ((5.97783700232737 45.1399855891387))",PAIOROGR0000000007455065,Détail orographique,Vallée,combe du voitre
"MULTIPOINT ((5.61647973567914 45.2752990667173))",PAIHABIT0000000007543940,Zone d'habitation,Quartier,le verdaret
"MULTIPOINT ((6.07185611008787 45.0922053750264))",PAIHABIT0000000206282738,Zone d'habitation,Quartier,azur
"MULTIPOINT ((5.55472496840034 44.9350949056694))",PAIOROGR0000000007456516,Détail orographique,Versant,le ménil
"MULTIPOINT ((5.91643284876187 45.3070056547479))",PAIHABIT0000000256633770,Zone d'habitation,Quartier,lotissement l'orée du bourg
"MULTIPOINT ((5.5917657581425 45.1675170169557))",PAIOROGR0000000007455015,Détail orographique,Sommet,montagne de la graille
"MULTIPOINT ((5.99251532577423 45.3104339452725))",PAIHABIT0000000007542483,Zone d'habitation,Lieu-dit habité,mongoye
"MULTIPOINT ((5.99251532577423 45.3104339452725))",PAIHABIT0000000007542483,Zone d'habitation,Lieu-dit habité,montgoye
"MULTIPOINT ((5.90907827148217 44.960961066793))",PAIOROGR0000000007456197,Détail orographique,Versant,combe fourane
"MULTIPOINT ((5.63891624389168 45.1993656897295))",PAIE_NAT0000000007450736,Lieu-dit non habité,Lieu-dit non habité,fonds bonnier
"MULTIPOINT ((5.63891624389168 45.1993656897295))",PAIE_NAT0000000007450736,Lieu-dit non habité,Lieu-dit non habité,fonds boniers
"MULTIPOINT ((5.86377021576002 45.1829956748131))",PAIHABIT0000000007544954,Zone d'habitation,Lieu-dit habité,les combes
"MULTIPOINT ((5.67170971366821 45.2516826402245))",PAIHABIT0000000242954570,Zone d'habitation,Lieu-dit habité,hurardière
"MULTIPOINT ((5.78967242481857 44.8956471427939))",PAIHABIT0000000233704460,Zone d'habitation,Quartier,le tabor
"MULTIPOINT ((5.6063594737076 45.0724652637805))",PAIOROGR0000000007455520,Détail orographique,Rochers,pierre virari
"MULTIPOINT ((5.95169305484415 45.3656380350785))",PAIHABIT0000000007541552,Zone d'habitation,Lieu-dit habité,la perrière
"MULTIPOINT ((5.70287544000665 45.3517665654777))",PAIOROGR0000000007454176,Détail orographique,Col,portail de chorolant
"MULTIPOINT ((6.33433827439415 44.9428172530511))",PAIOROGR0000002011176714,Détail orographique,Vallée,ancien glacier d'alvau
